id,url,title,price,address,zip_code,municipality,latitude,longitude,property_type,subtype,transaction_type,living_area_m2,plot_area_m2,garden,garden_area_m2,terrace,terrace_area_m2,bedrooms,bathrooms,epc_score,epc_kwh_m2,construction_year,condition,heating_type,parking_indoor,parking_outdoor,elevator,furnished,flood_zone,cadastral_income,agency,status,old_price,listed_date,last_modified,view_count,bookmark_count,floor,floor_count,facade_count,double_glazing,monthly_costs,heritage_protected,renovation_obligation,photo_count,photo_url,kitchen_type,living_room_m2,garden_orientation,terrace_orientation,balcony,attic,basement,fireplace,swimming_pool,air_conditioning,solar_panels,heat_pump,carbon_emission,toilets,first_occupation,vat_applicable,public_sale,life_annuity,detail_scraped,first_seen,last_seen,active,disappeared_date,scrape_date
21489434,https://www.immoweb.be/en/classified/21489434,Loft for rent in Gent,1450,Jan Palfijnstraat 32,9000,Gent,51.0538511,3.730209299999999,apartment,loft,for-rent,,,,,,,1,,B,,,,GAS,,,False,,,,PRIVATE,,,2026-04-13T11:01:06.974Z,2026-05-03T12:12:55.039Z,1245,37,1,,,True,50,,False,4,https://media-resize.immowebstatic.be/classifieds/47c105aa-7299-4c7e-a809-88d43b87cb7e/736x736/0ff725ed2dc3b88c12b252edb94516cc.jpg,,,,,,,,False,False,False,False,False,,,,,False,False,2026-06-22,2026-06-12,2026-06-24,True,,2026-06-24
21536738,https://www.immoweb.be/en/classified/21536738,Apartment for rent in Gent,1100,Martelaarslaan 344,9000,Gent,51.0478771,3.710232,apartment,apartment,for-rent,,,,,,,1,,A,,,,,,,False,,,,PRIVATE,,,2026-05-01T09:59:56.892Z,2026-06-16T11:30:03.773Z,617,13,2,,,False,,,False,4,https://media-resize.immowebstatic.be/classifieds/b4d5fc17-659d-40c9-86d2-d79af3e27460/736x736/82092be98040fa3582b894fd2216f1ac.jpg,,,,,,,,False,False,False,False,False,,,,,False,False,2026-06-22,2026-06-12,2026-06-24,True,,2026-06-24
21534458,https://www.immoweb.be/en/classified/21534458,Apartment for rent in Gent,955,Kantienberg 2,9000,Gent,51.04103670000001,3.7266612,apartment,apartment,for-rent,35,,,,True,10,1,1,C,236,0,AS_NEW,GAS,,,False,True,,,De Beer & Partners,,,2026-04-30T12:00:16.032Z,2026-04-30T14:01:05.081Z,1629,17,1,,,True,100,,False,4,https://media-resize.immowebstatic.be/classifieds/8f6e710b-a7b6-4aac-9d3f-c0e47b25214a/736x736/4125c9ec3b240cb8a939b8c661edc51b.jpg,,,,,,,,False,,False,False,,,1,,,False,False,2026-06-22,2026-06-12,2026-06-24,True,,2026-06-24
21534410,https://www.immoweb.be/en/classified/21534410,Apartment for rent in Gent,1150,Kruideniersstraat 8,9000,Gent,51.054605,3.7308038,apartment,apartment,for-rent,76,,,,True,27,2,1,A,,,,GAS,,,True,,,,PRIVATE,,,2026-04-30T11:40:14.593Z,2026-05-29T08:38:34.055Z,2299,73,1,,,True,,,False,9,https://media-resize.immowebstatic.be/classifieds/67eef615-5942-4a54-a44c-b0ad603bb7c4/736x736/2176d78f735c576dbeee25bfc1202ab3.jpg,USA_INSTALLED,,,,,,,False,False,False,False,False,,,,,False,False,2026-06-22,2026-06-12,2026-06-22,False,2026-06-23,2026-06-22
21533462,https://www.immoweb.be/en/classified/21533462,Duplex for rent in Gent,1600,Krommewal 3,9000,Gent,51.0593119,3.7265758,apartment,duplex,for-rent,118,,,,True,,3,1,A,78,,,GAS,,1,False,False,,,Wolff Real Estate,,,2026-04-30T08:17:00.941Z,2026-05-13T14:18:25.617Z,1769,50,2,,,True,150,,False,4,https://media-resize.immowebstatic.be/classifieds/4d527942-f3eb-447e-a7f0-04c1319efd7b/736x736/be6c1f6bb3f8fe9a40328e2e3066b1ed.jpg,,,,,,,,False,,False,False,,,2,,,False,False,2026-06-22,2026-06-12,2026-06-24,True,,2026-06-24
21532334,https://www.immoweb.be/en/classified/21532334,Apartment for rent in Gent,990,Jozef Guislainstraat 56,9000,Gent,51.06615,3.7023526,apartment,apartment,for-rent,80,,,,True,8,2,1,A,,2024,AS_NEW,ELECTRIC,1,,True,,,,Marisol Invest,,,2026-04-29T15:13:29.303Z,2026-06-04T09:24:05.616Z,1477,37,2,,2,True,130,,False,4,https://media-resize.immowebstatic.be/classifieds/1b03a709-c43a-40ae-921a-94b17d39b02f/736x736/12fb22ce73c4e3b3bbbf326d38c6d77f.jpg,,,,SOUTH,,,,False,False,False,False,True,,1,,,False,False,2026-06-22,2026-06-12,2026-06-24,True,,2026-06-24
21524823,https://www.immoweb.be/en/classified/21524823,Flat_studio for rent in Gent,850,Lieven De Winnestraat 7,9000,Gent,51.0499067,3.7139243,apartment,flat_studio,for-rent,44,,,,,,1,1,,,,JUST_RENOVATED,GAS,,,False,True,NON_FLOOD_ZONE,,PRIVATE,,,2026-04-27T09:55:49.636Z,2026-06-15T18:40:28.372Z,1662,55,2,2,2,True,,,,4,https://media-resize.immowebstatic.be/classifieds/987650a3-41c5-461d-b549-b59592be2540/736x736/df89461d5ea463261b5075d70ce04188.jpg,HYPER_EQUIPPED,14,,,,,,False,False,False,False,False,,1,,,False,False,2026-06-22,2026-06-12,2026-06-24,True,,2026-06-24
21524749,https://www.immoweb.be/en/classified/21524749,Apartment for rent in Gent,1050,Zomerstraat 12,9000,Gent,51.0325538,3.7278119,apartment,apartment,for-rent,,,,,,,2,,C,,,,,,,False,,,,PRIVATE,,,2026-04-27T09:30:51.659Z,2026-04-27T09:30:52.184Z,1203,23,0,,,False,,,False,4,https://media-resize.immowebstatic.be/classifieds/15d8bd2d-9bf1-437a-b3e5-73f098641d04/736x736/364a40f62f483ca23b352a9412a7d029.jpg,,,,,,,,False,False,False,False,False,,,,,False,False,2026-06-22,2026-06-12,2026-06-24,True,,2026-06-24
21524505,https://www.immoweb.be/en/classified/21524505,Duplex for rent in Gent,2400,Distelstraat 1,9000,Gent,51.0391145,3.7085242,apartment,duplex,for-rent,200,,,,True,,3,1,,,1935,GOOD,GAS,,,False,False,RECOGNIZED_FLOOD_ZONE,,Topo-Immo Aalst,,,2026-04-27T08:30:42.774Z,2026-05-29T11:37:03.390Z,549,4,1,3,,,,,,4,https://media-resize.immowebstatic.be/classifieds/b7c243a5-3868-4c3b-a2b5-d64e5db9dbe7/736x736/d03a9e6959a6d164b99a8b1d9ec1a9a8.jpg,,,,EAST,,,,False,False,,,,,,,,False,False,2026-06-22,2026-06-12,2026-06-24,True,,2026-06-24
21522209,https://www.immoweb.be/en/classified/21522209,Kot for rent in Gent,570,Oosteeklostraat 15,9000,Gent,51.0659151,3.7193954,apartment,kot,for-rent,18,,,,True,,1,1,A,99,0,AS_NEW,,,,True,False,,,Agence Rosseel,,,2026-04-24T15:57:15.700Z,2026-04-24T17:56:29.843Z,2181,64,2,2,,True,85,,False,4,https://media-resize.immowebstatic.be/classifieds/b5149e9b-449b-4fcf-ac53-ce9075540a91/736x736/710a10f2a8863cd7ad7cccccb2a2a40c.jpg,,,,,,,,False,,False,,,,1,,,False,False,2026-06-22,2026-06-12,2026-06-24,True,,2026-06-24
21520945,https://www.immoweb.be/en/classified/21520945,Apartment for rent in Gent,650,Zilverenberg 19,9000,Gent,51.0548225,3.7319684,apartment,apartment,for-rent,,,,,,,1,,D,,,,,,,False,,,,PRIVATE,,,2026-04-24T11:37:58.681Z,2026-05-29T08:51:20.374Z,3393,124,2,,,False,,,False,6,https://media-resize.immowebstatic.be/classifieds/ae30da43-94a2-4a5e-a76f-493ac1486fd9/736x736/c71d49577767a32edcd7d54014d337d3.jpg,,,,,,,,False,False,False,False,False,,,,,False,False,2026-06-22,2026-06-12,2026-06-22,False,2026-06-23,2026-06-22
21517730,https://www.immoweb.be/en/classified/21517730,Ground_floor for rent in Gent,1475,Zwijnaardsesteenweg 42,9000,Gent,51.0357844,3.7260722,apartment,ground_floor,for-rent,98,,,,True,,3,1,A,,,GOOD,GAS,,,,,NON_FLOOD_ZONE,,Immo Francois Gent,,,,2026-04-23T13:20:04.233Z,,,,,,,,,,4,https://media-resize.immowebstatic.be/classifieds/c32454d1-0db0-4412-9bdf-418e0bd0ee9e/736x736/226c4351a5aaad21ebe96d4f728345ca.jpg,,,,,,,,,,,,,,,,,,,,2026-06-12,2026-06-17,False,2026-06-20,2026-06-17
21516763,https://www.immoweb.be/en/classified/21516763,Apartment for rent in Gent,1350,Marathonstraat 38,9000,Gent,51.041488,3.6980332,apartment,apartment,for-rent,,,,,,,2,1,B,,,JUST_RENOVATED,GAS,1,,True,,NON_FLOOD_ZONE,,PRIVATE,,,,2026-05-24T14:49:14.985Z,,,,,,,,,,4,https://media-resize.immowebstatic.be/classifieds/46922ca2-1fb8-41fa-9b66-555735e99a9b/736x736/2d07c0e9c70c437a43c1ad2b672e3681.jpg,,,,,,,,,,,,,,,,,,,,2026-06-12,2026-06-16,False,2026-06-20,2026-06-16
21515949,https://www.immoweb.be/en/classified/21515949,Apartment for rent in Ghent,1150,Overwale 30,9000,Ghent,51.0339565,3.706555,apartment,apartment,for-rent,100,,,,,,2,1,,,2017,AS_NEW,GAS,1,,True,,,,PRIVATE,under_option,,2026-04-22T19:47:30.868Z,2026-05-06T07:44:04.724Z,1589,55,2,,,True,,,,4,https://media-resize.immowebstatic.be/classifieds/2ab9e6b5-6e02-4f99-bea9-f4e44d39ba13/736x736/3f1e4325631d92cadf35eb471360296a.jpg,,,,,,,,False,False,False,False,False,,,,,False,False,2026-06-22,2026-06-12,2026-06-24,True,,2026-06-24
21515561,https://www.immoweb.be/en/classified/21515561,Apartment for rent in Gent,1150,Hoornstraat 23,9000,Gent,51.0521369,3.7209337,apartment,apartment,for-rent,,,,,True,,2,1,C,248,,GOOD,,,,,,,,Center office,,,2026-04-22T16:00:52.578Z,2026-06-18T18:18:14.797Z,1882,49,2,,,,0,,False,4,https://media-resize.immowebstatic.be/classifieds/2994ea9a-a774-490e-85fb-41eac1614619/736x736/0c45559a5210b866893a9f3bc0e673df.jpg,,,,,,,,False,,,False,False,,0,,,False,False,2026-06-22,2026-06-12,2026-06-24,True,,2026-06-24
21514430,https://www.immoweb.be/en/classified/21514430,Kot for rent in Gent,465,VLASGAARDSTRAAT 60 A17,9000,Gent,51.0566589,3.7018547,apartment,kot,for-rent,,,,,,,0,0,,,0,GOOD,,,,False,False,,,Agence Rosseel,,,2026-04-22T11:56:50.261Z,2026-06-15T09:57:39.278Z,2432,48,0,,,True,35,,,4,https://media-resize.immowebstatic.be/classifieds/310656ef-adc5-4461-a07b-e27194743699/736x736/836f34e34fdd2f369296e21a5214db1f.jpg,,,,,,,,False,,False,,,,0,,,False,False,2026-06-22,2026-06-12,2026-06-24,True,,2026-06-24
21512702,https://www.immoweb.be/en/classified/21512702,Apartment for rent in Gent,775,Hooiaard 7E,9000,Gent,51.0555795,3.7216405,apartment,apartment,for-rent,50,,,,,,1,1,C,269,,GOOD,GAS,,,False,,,,Vandersmissen Vastgoed,,,2026-04-21T16:07:12.602Z,2026-04-21T16:07:13.126Z,5709,269,3,,,True,50,,False,4,https://media-resize.immowebstatic.be/classifieds/49b8f50c-1e06-4eca-bcc8-8f6862bf68db/736x736/75fc9bde81dfd5d1f62752805d9d4306.jpg,INSTALLED,15,,,,,,False,False,False,False,False,,,,,False,False,2026-06-22,2026-06-12,2026-06-24,True,,2026-06-24
21507083,https://www.immoweb.be/en/classified/21507083,Flat_studio for rent in Gent,815,Blandijnberg 11,9000,Gent,51.0438722,3.7250496,apartment,flat_studio,for-rent,42,,,,,,1,1,,,2019,AS_NEW,,,,False,False,,,PRIVATE,,,2026-04-20T18:41:53.733Z,2026-05-31T14:00:24.650Z,1274,48,2,2,2,True,,,,4,https://media-resize.immowebstatic.be/classifieds/f37e89d0-7f57-4e0d-a49b-a84e9da463c3/736x736/468eec3be5aa147cc2e2019c12402bbb.jpg,,12,,,,,,False,False,False,False,False,,1,,,False,False,2026-06-22,2026-06-12,2026-06-24,True,,2026-06-24
21506276,https://www.immoweb.be/en/classified/21506276,Penthouse for rent in Sint-Denijs-Westrem,1550,Kortrijksesteenweg 44,9051,Sint-Denijs-Westrem,51.0134328,3.6444668,apartment,penthouse,for-rent,131,,,,True,23,3,2,A,,,,,,1,False,False,,,Kickx & Co,,,2026-04-20T14:14:22.818Z,2026-04-20T16:11:09.551Z,889,14,2,2,,True,100,,False,4,https://media-resize.immowebstatic.be/classifieds/c48c47b6-59ce-45e9-aab4-ffa6e81aa687/736x736/1f55c2d5444146c6dbdc68eb55554c96.jpg,,,,,,,,False,,False,,True,,2,,,False,False,2026-06-22,2026-06-12,2026-06-24,True,,2026-06-24
21505868,https://www.immoweb.be/en/classified/21505868,Apartment for rent in Gent,755,Opvoedingstraat 119,9000,Gent,51.0286968,3.723881399999999,apartment,apartment,for-rent,,,,,,,0,,B,109,,,,,,False,,,,Essentimmo,under_option,,,2026-06-04T07:02:17.859Z,,,,,,,,,,4,https://media-resize.immowebstatic.be/classifieds/a6b7a3a6-72b5-4220-bee3-99f0441f787a/736x736/7c89f20929a2f6ca651e14676d34c7f0.jpg,,,,,,,,,,,,,,,,,,,,2026-06-12,2026-06-16,False,2026-06-20,2026-06-16
21505429,https://www.immoweb.be/en/classified/21505429,Apartment for rent in Gent,1770,Coupure 105 0201,9000,Gent,51.0467804,3.715067299999999,apartment,apartment,for-rent,117,,,,,,2,2,C,238,0,AS_NEW,GAS,,,True,False,NON_FLOOD_ZONE,,Agence Rosseel,,,2026-04-20T11:56:44.467Z,2026-06-11T09:57:01.532Z,1201,17,2,,,True,275,,False,4,https://media-resize.immowebstatic.be/classifieds/941c4b36-6599-4366-b9c2-6d0daaea88dd/736x736/bca95e3202543b96316b0496a171b835.jpg,,,,,,,,False,,True,False,,,2,,,False,False,2026-06-22,2026-06-12,2026-06-24,True,,2026-06-24
21391584,https://www.immoweb.be/en/classified/21391584,Duplex for rent in Gent,650,Schaverdijnstraat 4,9000,Gent,51.05672819999999,3.693618,apartment,duplex,for-rent,61,,,,,,0,1,B,,,AS_NEW,GAS,,,False,True,,,PRIVATE,,,2026-03-02T13:30:31.279Z,2026-05-07T14:52:08.118Z,3475,81,2,,2,True,265,,False,4,https://media-resize.immowebstatic.be/classifieds/73adbc32-df3d-4212-9cde-7fdbc01bcae2/736x736/e3201d728e4be82635f6a91809f81d63.jpg,INSTALLED,,,,,,,False,False,False,False,False,,1,,,False,False,2026-06-22,2026-06-12,2026-06-24,True,,2026-06-24
21505022,https://www.immoweb.be/en/classified/21505022,Penthouse for rent in Gent,1650,Bennesteeg 51,9000,Gent,51.052678,3.7225422,apartment,penthouse,for-rent,125,,,,True,42,3,1,B,189,2013,GOOD,GAS,,,True,False,NON_FLOOD_ZONE,,LANDBERGH,,,,2026-06-01T18:27:25.261Z,,,,,,,,,,4,https://media-resize.immowebstatic.be/classifieds/cf8a8e6b-d682-4900-beab-7390ebae0df7/736x736/1d7cffd4946b5eae5eb31297607f98de.jpg,,,,,,,,,,,,,,,,,,,,2026-06-12,2026-06-17,False,2026-06-20,2026-06-17
21504471,https://www.immoweb.be/en/classified/21504471,Apartment for rent in Gent,1300,Scheepvaartstraat 13B,9000,Gent,51.0690107,3.7288979,apartment,apartment,for-rent,82,,,,True,25,2,1,A,,2026,AS_NEW,GAS,,,,False,,,Fluo,,,,2026-06-01T19:03:06.287Z,,,,,,,,,,4,https://media-resize.immowebstatic.be/classifieds/caae0703-0b47-4ee8-9aa7-83179a877ae2/736x736/79806faf3d27c45b9be2cda29a182456.jpg,,,,,,,,,,,,,,,,,,,,2026-06-12,2026-06-17,False,2026-06-20,2026-06-17
21503711,https://www.immoweb.be/en/classified/21503711,Apartment for rent in Gent,1300,Kouter 52,9000,Gent,51.0497384,3.7228452,apartment,apartment,for-rent,,,,,,,0,0,,,,,,,,,,,,Affinimmo,,,,2026-06-18T18:44:22.574Z,,,,,,,,,,4,https://media-resize.immowebstatic.be/classifieds/8bfd519a-597c-495f-8a7f-56fc85a7ba03/736x736/4b47951b87abaa6a3d198e50b40af9ff.jpg,,,,,,,,,,,,,,,,,,,,2026-06-12,2026-06-21,False,2026-06-22,2026-06-21
21498219,https://www.immoweb.be/en/classified/21498219,Kot for rent in Gent,575,Oosteeklostraat 15,9000,Gent,51.0659151,3.7193954,apartment,kot,for-rent,18,,,,,,0,0,A,99,0,AS_NEW,GAS,,,True,False,,,Agence Rosseel,,,2026-04-16T13:57:09.218Z,2026-04-16T15:57:07.202Z,1110,19,1,,,True,75,,False,4,https://media-resize.immowebstatic.be/classifieds/1d792017-5cde-45c5-aa7a-bce3c77d0410/736x736/b0bfce9c2a7e8aaa7b1054d7d8f288af.jpg,,,,,,,,False,,False,False,,,0,,,False,False,2026-06-22,2026-06-12,2026-06-24,True,,2026-06-24
21497817,https://www.immoweb.be/en/classified/21497817,Kot for rent in Gent,575,Oosteeklostraat 15,9000,Gent,51.0659151,3.7193954,apartment,kot,for-rent,18,,,,,,0,0,A,99,0,AS_NEW,GAS,,,True,False,,,Agence Rosseel,,,2026-04-16T11:56:16.685Z,2026-04-16T13:57:08.688Z,1944,29,11,,,True,75,,False,4,https://media-resize.immowebstatic.be/classifieds/3bbe94d9-103a-435b-9772-e7484c09758f/736x736/c4d726e5b96f2d9e20c111734afaef32.jpg,,,,,,,,False,,False,False,,,0,,,False,False,2026-06-22,2026-06-12,2026-06-24,True,,2026-06-24
21490826,https://www.immoweb.be/en/classified/21490826,Apartment for rent in Gent,1100,Hubert Frère Orbanlaan 70,9000,Gent,51.0452535,3.7335764,apartment,apartment,for-rent,113,,,,,,3,1,B,135,,,GAS,,,True,,,,Immo Francis De Meester,,,2026-04-13T16:02:03.221Z,2026-06-20T18:56:57.552Z,2569,78,2,,,,0,,False,4,https://media-resize.immowebstatic.be/classifieds/7f8dfa93-4380-427e-bd1b-1977be4ad7f8/736x736/32504dd3be10c31a509cc5fca626bf87.jpg,,,,,,,,False,,,False,False,,1,,,False,False,2026-06-22,2026-06-12,2026-06-24,True,,2026-06-24
21487692,https://www.immoweb.be/en/classified/21487692,Duplex for rent in Gent,2000,Dendermondsesteenweg 271,9040,Gent,51.0527722,3.748152,apartment,duplex,for-rent,,,,,,,6,1,,,,,,,,False,,,,PRIVATE,,,2026-04-11T21:14:41.243Z,2026-05-20T05:59:23.955Z,442,7,2,,2,True,,,,1,https://media-resize.immowebstatic.be/classifieds/aac17943-5242-46bb-9da7-33633ab46605/736x736/c450395149cbe7f4bb7a3a06b8ff9408.jpg,,,,,,,,False,False,False,False,False,,2,,,False,False,2026-06-22,2026-06-12,2026-06-24,True,,2026-06-24
21485882,https://www.immoweb.be/en/classified/21485882,Apartment for rent in Wondelgem,985,Evergemsesteenweg 8,9032,Wondelgem,51.0909257,3.7163115,apartment,apartment,for-rent,,,,,,,1,0,,,,,,,,,,,,Cv De Leefboom,,,2026-04-10T14:02:48.623Z,2026-06-18T18:10:21.693Z,1377,27,0,,,True,0,,,4,https://media-resize.immowebstatic.be/classifieds/5669989f-239f-448c-99b5-ccd578e37e90/736x736/338739ce4fd8d3f5e836451dbe1eb037.jpg,,,,,,,,False,,,False,True,,0,,,False,False,2026-06-22,2026-06-12,2026-06-24,True,,2026-06-24
21481416,https://www.immoweb.be/en/classified/21481416,Apartment for rent in Gent,1150,Edward Pynaertkaai 32,9050,Gent,51.0381321,3.7379129,apartment,apartment,for-rent,,,,,True,10,3,1,D,,,,GAS,1,1,True,True,NON_FLOOD_ZONE,,PRIVATE,,,2026-04-09T08:22:40.266Z,2026-06-08T09:08:27.945Z,1467,25,1,,4,True,150,,False,4,https://media-resize.immowebstatic.be/classifieds/613e5620-b9f0-43de-9493-cfe7910e7012/736x736/6bfd50dc81bfe4980ddddb03a3983136.jpg,,,,SOUTH_WEST,,,True,False,False,False,False,False,,,,,False,False,2026-06-22,2026-06-12,2026-06-23,False,2026-06-24,2026-06-23
21478193,https://www.immoweb.be/en/classified/21478193,Apartment for rent in Gent,1600,Hendrik Waelputstraat 1,9000,Gent,51.0433377,3.7346149,apartment,apartment,for-rent,95,,,,True,,3,1,B,122,2010,AS_NEW,GAS,,,True,False,,,TREVI Gent,under_option,,2026-04-07T20:52:53.004Z,2026-06-01T12:04:01.634Z,1580,17,5,6,2,True,40,,False,4,https://media-resize.immowebstatic.be/classifieds/82fffbbc-8fcf-4a22-b33d-e1da35e83561/736x736/1e007b1acef9961f4419924baf425a1d.jpg,INSTALLED,,,,,,,False,False,,,,2267,1,,,False,False,2026-06-22,2026-06-12,2026-06-24,True,,2026-06-24
21470984,https://www.immoweb.be/en/classified/21470984,Apartment for rent in Gent,1700,Baudelostraat 18,9000,Gent,51.0576405,3.7268794,apartment,apartment,for-rent,163,,,,,,3,1,D,391,1902,JUST_RENOVATED,,,,,False,NON_FLOOD_ZONE,,Abitos,,,2026-04-03T14:02:29.096Z,2026-06-18T19:15:50.643Z,923,21,2,,,,0,,False,4,https://media-resize.immowebstatic.be/classifieds/d57cbc22-c278-4859-a3a5-577f0890175c/736x736/6fa230fc5569b750b1f0e862215b8ff0.jpg,,28,,,,,,False,,,False,False,12538,0,,,False,False,2026-06-22,2026-06-12,2026-06-24,True,,2026-06-24
21461865,https://www.immoweb.be/en/classified/21461865,Apartment for rent in Gent,820,Blankenbergestraat 43,9000,Gent,51.0364139,3.7148379,apartment,apartment,for-rent,60,,,,,,1,1,D,382,0,AS_NEW,,,,False,False,NON_FLOOD_ZONE,,Vastgoed Sinnaeve,under_option,,2026-03-31T16:16:07.611Z,2026-06-20T14:05:44.596Z,5964,184,2,,,False,30,,False,4,https://media-resize.immowebstatic.be/classifieds/2b8323fd-69eb-4330-977e-5357ee628b38/736x736/2b278ade3a3f4f1e62f0b09a38c8a45c.jpg,,,,,,,,False,,False,,,,1,,,False,False,2026-06-22,2026-06-12,2026-06-23,False,2026-06-24,2026-06-23
21458152,https://www.immoweb.be/en/classified/21458152,Apartment for rent in Sint-Denijs-Westrem,1160,Derbystraat 86,9051,Sint-Denijs-Westrem,51.0235922,3.694872999999999,apartment,apartment,for-rent,68,,,,True,,1,1,C,201,1995,GOOD,,,,True,,NON_FLOOD_ZONE,,Abitos,,,2026-03-30T14:00:34.050Z,2026-06-18T19:15:51.146Z,377,3,2,5,,,105,,False,4,https://media-resize.immowebstatic.be/classifieds/bf9786b8-364d-455e-9496-7274104215ba/736x736/e8e10fd04cfc7a8cb9cc7e3e7bb640a1.jpg,,,,,,,,False,,,False,False,1833,1,,,False,False,2026-06-22,2026-06-12,2026-06-24,True,,2026-06-24
21449950,https://www.immoweb.be/en/classified/21449950,Apartment for rent in Gent,1750,Schuurkenstraat 1,9000,Gent,51.0534309,3.7218271,apartment,apartment,for-rent,130,,,,True,,3,2,B,185,,JUST_RENOVATED,,,,True,,,,Vastgoed Spruyt,,,2026-03-26T11:03:18.637Z,2026-06-23T12:03:11.734Z,2043,51,3,4,,True,0,,False,4,https://media-resize.immowebstatic.be/classifieds/bab0541c-eb26-4aea-829c-6041809dc478/736x736/f8324b385989413b6d77d8ddb5100029.jpg,,,,,,,,False,,,False,False,,1,,,False,False,2026-06-22,2026-06-12,2026-06-24,True,,2026-06-24
21449844,https://www.immoweb.be/en/classified/21449844,Apartment for rent in Gent,1340,Hoogpoort 41,9000,Gent,51.0552101,3.7246634,apartment,apartment,for-rent,134,,,,,,2,,B,168,,GOOD,,,,False,False,NON_FLOOD_ZONE,,Heylen Vastgoed Dendermonde,under_option,,,2026-06-03T10:59:34.958Z,,,,,,,,,,4,https://media-resize.immowebstatic.be/classifieds/c5a76036-7b4e-430e-a2d9-715fe2dc2177/736x736/dda77869e94cbeb5e2280f331455cbe9.jpg,,,,,,,,,,,,,,,,,,,,2026-06-12,2026-06-19,False,2026-06-20,2026-06-19
21446081,https://www.immoweb.be/en/classified/21446081,Flat_studio for rent in Gent,1000,Keizer Karelstraat 109,9000,Gent,51.0515735,3.7330555,apartment,flat_studio,for-rent,54,,,,,,0,1,B,,,AS_NEW,GAS,,,False,,,,PRIVATE,,,2026-03-24T19:21:29.369Z,2026-06-20T14:36:58.411Z,1743,37,0,,1,False,50,,False,4,https://media-resize.immowebstatic.be/classifieds/955b79af-72ca-44c1-a6a9-b2f1e6a7fa29/736x736/a0de4d3bd7c696ba632372e37047472c.jpg,HYPER_EQUIPPED,,,,,,,False,False,False,False,False,,1,,,False,False,2026-06-22,2026-06-12,2026-06-24,True,,2026-06-24
21443300,https://www.immoweb.be/en/classified/21443300,Apartment for rent in Gent,1200,Vijfwindgatenstraat 52,9000,Gent,51.044649,3.734311299999999,apartment,apartment,for-rent,,,,,True,7,3,1,B,,,JUST_RENOVATED,GAS,,,True,True,NON_FLOOD_ZONE,,PRIVATE,,,2026-03-23T19:50:11.769Z,2026-05-29T03:45:56.893Z,1663,38,3,,,True,,,False,4,https://media-resize.immowebstatic.be/classifieds/36e1b30d-d18a-47af-b78b-960bc8900aeb/736x736/ff21ec6c0289656aea67ad2e2452c807.jpg,INSTALLED,,,,,,,False,False,False,False,False,,,,,False,False,2026-06-22,2026-06-12,2026-06-24,True,,2026-06-24
21375372,https://www.immoweb.be/en/classified/21375372,Apartment for rent in Gent,1650,Kortrijksesteenweg 388,9000,Gent,51.0359414,3.7161676,apartment,apartment,for-rent,,,,,True,6,3,2,A,,,,GAS,1,,True,,,,PRIVATE,,,2026-02-23T09:59:45.965Z,2026-04-14T10:25:43.017Z,1831,31,4,,,False,150,,False,29,https://media-resize.immowebstatic.be/classifieds/9da39d5c-5784-438b-9d1e-1aab72dfe197/736x736/1df0151ee00723404f4a5400db804f99.jpg,HYPER_EQUIPPED,,,,,,,False,False,False,False,False,,,,,False,False,2026-06-22,2026-06-12,2026-06-22,False,2026-06-23,2026-06-22
21438078,https://www.immoweb.be/en/classified/21438078,Kot for rent in GENT,750,Hundelgemsesteenweg 27,9000,GENT,51.0366046,3.7390992,apartment,kot,for-rent,27,,,,,,1,1,,,2026,FIRST_TIME_USED,ELECTRIC,,,True,False,NON_FLOOD_ZONE,,PILLAR BV,,,2026-03-20T16:59:29.812Z,2026-06-21T17:28:26.497Z,1466,23,0,,,True,135,,,4,https://media-resize.immowebstatic.be/classifieds/fd2f73fe-3e16-4fb2-9d7b-36cf81804b71/736x736/9e07c6f473f3fef939e46ae6936f44b0.jpg,SEMI_EQUIPPED,,,,,,,False,False,False,False,False,,1,,,False,False,2026-06-22,2026-06-12,2026-06-24,True,,2026-06-24
21438076,https://www.immoweb.be/en/classified/21438076,Kot for rent in GENT,550,Hundelgemsesteenweg 27,9000,GENT,51.0366046,3.7390992,apartment,kot,for-rent,16,,,,,,0,,,,2026,FIRST_TIME_USED,ELECTRIC,,,True,False,NON_FLOOD_ZONE,,PILLAR BV,,,2026-03-20T16:59:29.404Z,2026-06-21T17:28:25.355Z,1820,38,0,,,True,120,,,4,https://media-resize.immowebstatic.be/classifieds/7c7b28e5-a3ef-4994-bee3-4a8d0a4d1d79/736x736/6aa54139a524057b384dab473f549e1f.jpg,SEMI_EQUIPPED,,,,,,,False,False,False,False,False,,,,,False,False,2026-06-22,2026-06-12,2026-06-24,True,,2026-06-24
21429923,https://www.immoweb.be/en/classified/21429923,Apartment for rent in Gent,900,Korenmarkt 30,9000,Gent,51.0549191,3.721649499999999,apartment,apartment,for-rent,71,,,,True,5,1,1,A,81,,AS_NEW,GAS,,,True,False,,,Agence De Ville,,,2026-03-17T17:03:47.240Z,2026-06-19T10:03:53.110Z,3245,122,3,,,True,,,False,4,https://media-resize.immowebstatic.be/classifieds/d3f278a4-eb24-45c3-a850-13c9e5c1648f/736x736/32b28c24769c8fa03968d99c5f860df5.jpg,INSTALLED,37,,,,,,False,False,,False,False,,1,,,False,False,2026-06-22,2026-06-12,2026-06-23,False,2026-06-24,2026-06-23
